user_id,year,game_id,recommend,sentiment_analysis
DeNo64,2014,310080,True,2
examiner,0,365590,True,2
KamuKambing,0,570,False,1
KamuKambing,2013,440,True,1
76561198046954467,0,275850,False,1
76561198046954467,0,570,True,0
76561198083633997,2014,230410,False,1
76561198083633997,2015,440,True,1
wahlords,2013,70000,False,0
wahlords,2015,212480,True,1
wahlords,2015,29800,True,2
wahlords,2015,311480,True,0
wahlords,2015,259530,True,2
wahlords,2015,212800,True,0
wahlords,2014,97000,True,2
wahlords,2014,261820,True,2
wahlords,2013,4000,True,2
wahlords,2013,208090,True,2
calstormgamer123,2015,730,True,2
calstormgamer123,2014,304930,True,2
calstormgamer123,0,10090,True,2
calstormgamer123,2015,570,True,0
76561198041882833,2013,1250,True,2
76561198041882833,2013,244850,True,2
76561198063016498,0,379980,True,2
76561198073847075,2014,440,True,1
76561198052117413,2015,48700,True,1
76561198074727993,2013,440,True,2
76561197991633595,2014,233250,True,2
76561197991633595,2014,242920,True,2
76561197991633595,2014,224260,True,1
76561197991633595,2014,236850,True,1
76561197991633595,2014,201810,True,0
derplaymc,2015,440,True,2
derplaymc,2015,218620,True,1
derplaymc,0,291480,True,2
derplaymc,0,304050,True,1
DerpLord_,2013,440,True,2
DerpLord_,0,268500,True,0
DerpLord_,0,230290,True,1
76561198069139035,2015,6020,True,0
76561198069139035,0,355180,False,2
76561198069139035,0,70,False,2
76561198069139035,2014,3483,True,1
76561198069139035,2014,267610,True,0
76561198069139035,2014,4000,True,2
76561198165280229,2015,730,True,1
76561198165280229,2015,363970,False,0
76561198049914517,2013,218620,True,2
76561198009171558,2014,113200,True,2
djfordj,2014,440,True,1
h8trsRb8trs,2015,730,True,2
h8trsRb8trs,2015,252950,True,2
h8trsRb8trs,2014,218620,True,2
76561198087000746,2015,329130,True,2
76561198087000746,0,258010,True,2
76561198087000746,0,230410,True,1
76561198087000746,2015,301520,True,1
kierensimpson,2015,401920,True,0
Destero,2015,227940,False,2
76561198098009605,2014,243870,True,2
76561198098009605,2014,440,True,2
76561198074056771,2014,221910,True,2
destructive_entity,2015,218620,False,2
desulax,2014,245170,True,1
desulax,2012,71340,True,2
76561198062577557,2014,730,True,2
detailmovie,2015,287290,True,2
detailmovie,2015,364050,False,1
detailmovie,2015,222880,False,2
detailmovie,2015,340300,True,1
detailmovie,2015,287120,True,2
detailmovie,2012,12900,True,2
Detective_bot,2015,417860,True,1
76561198063074670,2015,730,True,1
76561198063074670,2015,282070,True,0
317984739321,2014,730,True,2
317984739321,2015,252950,True,2
317984739321,2014,440,True,2
patodomau,0,275850,True,1
patodomau,0,218620,True,1
patodomau,2014,204360,True,1
76561198071703246,2014,730,True,2
76561198095637062,2013,99900,True,1
76561198092431676,2014,221100,True,2
76561198092431676,2015,730,True,2
dontgohere,2015,391720,True,1
dontgohere,2015,255710,True,2
76561198081154848,0,343560,True,1
76561198081154848,0,355840,True,1
76561198076708943,2015,221380,True,2
76561198076708943,2015,305260,False,0
76561198076708943,2015,238960,True,1
76561198083306954,2015,214190,True,1
76561198035941275,2014,265930,True,1
DevishTheOneAndOnly,2014,252490,True,1
DevishTheOneAndOnly,0,381210,False,2
BuffinMutton,2015,550,True,1
BuffinMutton,2015,271590,True,0
BuffinMutton,2015,221100,True,0
BuffinMutton,0,33930,True,2
BuffinMutton,2015,10090,True,1
BuffinMutton,2015,49520,True,2
BuffinMutton,2015,12210,True,1
BuffinMutton,2015,730,True,1
BuffinMutton,2015,1840,True,2
BuffinMutton,2015,107410,True,0
d1kitty,2015,570,False,2
76561198084360124,2014,4000,True,1
76561198084360124,2015,730,True,0
76561198099034624,2015,236850,True,2
dexterthelex,2014,8930,True,1
26070,2013,440,True,2
DeZire26,0,233450,True,0
DeZire26,2015,220780,True,1
DeZire26,2015,50300,True,1
deztroyeer,2014,256410,True,1
Dezz_,0,218620,True,1
76561198042309011,0,379720,True,2
76561198042309011,2014,203770,True,2
TheWatchdogEM,2015,253710,True,2
TheWatchdogEM,2014,221100,True,2
TheWatchdogEM,2015,236390,False,0
TheWatchdogEM,2015,251170,True,2
TheWatchdogEM,2015,17410,True,1
TheWatchdogEM,2015,235600,True,0
TheWatchdogEM,2015,20500,True,2
TheWatchdogEM,2015,317360,True,1
TheWatchdogEM,2015,218230,True,0
TheWatchdogEM,2014,107410,True,0
DiamondMaiden,2014,570,True,1
zimmer500,2015,326480,True,2
76561198061097866,2015,440,True,2
76561198027369898,2012,200210,True,1
76561198027369898,2012,440,True,2
76561198027369898,2011,20570,True,1
diablowe,2015,324810,True,1
diablowe,2015,232090,True,2
diablowe,2015,290790,True,1
Ch4osCosmo,2013,39120,True,2
Aika2013,2013,440,True,2
Aika2013,0,359550,True,2
Aika2013,2015,307780,True,2
Aika2013,2014,4000,True,2
Aika2013,2014,550,True,2
Aika2013,2015,346110,True,2
Aika2013,2014,226700,True,1
Aika2013,2015,295110,False,1
therealmrandersen,2015,72850,True,1
therealmrandersen,2015,218620,True,1
altitude54,2014,242760,True,2
altitude54,2014,730,False,2
altitude54,2014,8930,True,1
altitude54,2014,245550,True,2
altitude54,2014,219640,True,1
altitude54,2013,223710,True,2
altitude54,2013,33930,True,1
Dickpotato,2013,440,True,1
76561198055773402,2015,366890,False,2
76561198055773402,2014,8870,True,2
76561198055773402,2015,385800,True,2
teejamon,2015,218230,True,0
teejamon,2015,55230,True,1
teejamon,0,241930,True,2
teejamon,2015,417860,True,2
teejamon,2015,223470,True,1
teejamon,2015,200510,True,0
teejamon,2015,22330,True,2
teejamon,2015,304930,True,1
teejamon,2015,4000,True,0
teejamon,2015,317360,True,2
AestheticKing,2015,316010,False,2
76561198039481909,2014,8190,True,1
dickycabeza,2014,252350,True,2
awesomaster,2015,265930,True,2
awesomaster,2015,4000,True,2
awesomaster,2015,219740,True,2
awesomaster,2014,440,True,2
Diddoms,2014,238460,True,1
76561198144337166,2015,298240,False,2
subtlememe,2014,208090,True,2
subtlememe,0,319630,True,2
subtlememe,0,34900,True,1
subtlememe,2014,239220,False,1
76561198106325217,2014,570,True,1
76561198082554293,2013,4000,True,1
76561198074763222,2014,4000,True,2
76561198071282547,2014,8930,True,2
diet_cola,2015,244850,True,2
diet_cola,2014,227940,True,2
diet_crack,2015,300570,True,2
76561198102405632,0,15620,True,2
76561198056568217,2015,236110,True,1
76561198056568217,2014,440,True,1
76561198056568217,2014,230410,True,2
76561198056568217,2014,265630,True,2
mrnugget145,2014,440,True,0
DigitalAlarm,2014,730,True,2
jkajkablamblam,2015,297020,True,1
jkajkablamblam,2013,221640,True,2
76561198086822291,2014,221100,True,2
76561198109306249,2015,6800,True,2
76561198109306249,2015,238090,True,2
DG249,2014,265650,True,2
76561198028458466,2014,261030,True,1
76561198028458466,2013,45100,True,1
76561198028458466,2013,50300,True,0
spongedil789,2015,24240,True,1
Dimah36,2014,730,True,2
76561198122280156,2015,4000,True,2
76561198122280156,2015,263760,True,2
76561198122280156,0,304930,True,1
76561198122280156,0,298240,True,2
76561198122280156,0,265630,True,2
76561198122280156,0,220,True,2
76561198057988695,2015,386360,True,2
dimkp,2015,253430,True,0
76561198066040860,2014,440,True,1
76561198147557097,0,67370,False,2
76561198147557097,2015,212893,True,2
76561198147557097,0,322170,True,2
76561198147557097,2015,298520,True,1
dinkd,2012,240,True,2
1MLG2U,2014,13520,True,2
1MLG2U,2015,10090,True,2
1MLG2U,2014,105600,True,1
1MLG2U,2014,17080,True,1
1MLG2U,2014,37400,True,1
dinom8,2013,440,True,1
Potatoesarekool,2015,372800,True,1
Potatoesarekool,2014,263540,True,2
76561198068953672,2014,222900,True,1
76561198099337899,0,434570,True,2
76561198099337899,0,467820,True,2
76561198099337899,0,230410,False,0
76561198099337899,0,444090,False,2
76561198099337899,0,730,False,2
76561198099337899,0,302380,True,2
76561198058128702,2015,252950,True,1
76561198058128702,2014,49520,True,1
76561198058128702,2014,72850,True,2
slaveoct26,2014,250600,True,1
slaveoct26,2014,63380,True,1
slaveoct26,2014,209080,True,1
slaveoct26,2014,242880,True,1
louismagoo,0,252950,True,2
NicolasNic,2014,550,True,2
NicolasNic,2014,10,True,2
76561198049738821,2014,24200,True,2
dipsmash,2015,315880,False,1
dipsmash,2015,322170,True,1
dipsmash,2015,301520,True,2
DirefulSpy,0,220200,True,2
DirefulSpy,2013,4000,True,2
comcozzolino01,2015,249380,False,0
comcozzolino01,2015,208650,False,2
comcozzolino01,2015,271590,True,1
comcozzolino01,2015,317710,True,0
comcozzolino01,2015,365670,True,1
comcozzolino01,2015,32500,False,2
comcozzolino01,2015,358090,True,1
comcozzolino01,2015,225540,False,2
WelcomeToBeastMode,2015,105600,True,2
76561198061803718,2014,238460,True,2
sugarino,0,372000,False,1
Roar6253,2015,265930,False,2
76561197963455626,2015,298030,True,2
76561197963455626,2014,203160,True,2
protodan2001,2014,4000,True,1
protodan2001,2014,99900,False,1
protodan2001,2014,323500,True,1
protodan2001,2014,252490,False,2
protodan2001,2013,55230,True,2
protodan2001,2013,218620,True,2
protodan2001,2013,34880,True,1
76561198000691867,2014,300,True,1
Dissimilar,2013,218230,True,2
Mr-Liam,0,730,True,2
76561198006889139,2014,269730,True,2
76561198006889139,2015,271590,True,2
iego784,2015,304050,True,1
dittopower,2013,219890,True,1
dittopower,2011,1250,True,2
76561198075272138,2015,319630,True,2
76561198075272138,0,292030,True,2
76561198075272138,2015,225540,True,2
76561198075272138,2015,261030,True,0
76561198075272138,2014,210770,True,0
ggoldy,0,291550,False,0
76561198023788999,2015,218230,True,2
WAIIIII,2014,440,True,2
WAIIIII,0,218620,True,2
WAIIIII,2015,376870,False,2
76561198081774093,2015,317360,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2014,34330,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2014,304930,True,1
UCNz1EtRDfxU2pfbccI_HFxw,0,364360,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2015,730,True,1
UCNz1EtRDfxU2pfbccI_HFxw,0,214950,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2015,105600,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2014,231430,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2012,440,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2014,48700,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2014,206500,True,2
phatazbuv,2014,440,True,1
76561198040016388,0,372000,True,2
76561198040016388,2013,8500,True,1
76561198052054864,2015,359800,False,1
76561198052054864,2015,3700,False,1
76561198052054864,0,488280,False,0
76561198052054864,0,233250,False,1
76561198052054864,0,434570,False,0
76561198017444547,0,275850,False,2
Djangod,2015,20,True,1
76561198076180625,2013,8190,True,2
76561198076180625,2012,205100,True,2
djoker888,2015,440,True,2
76561198060795144,0,49520,True,2
76561198060795144,2015,213610,True,2
76561198070337305,0,226700,False,1
76561198058711482,2015,105600,True,1
D_L_S,2015,440,True,2
76561198117221258,0,437220,False,0
76561198117221258,0,311210,True,1
dmgmnt,0,440,False,0
deejmyster,0,424280,True,2
deejmyster,2014,440,True,1
deejmyster,0,35700,False,2
deejmyster,0,265630,False,1
deejmyster,0,4000,True,0
deejmyster,0,8980,True,2
deejmyster,2014,252490,True,0
Shockwave317,2014,244850,True,2
76561198061681728,0,368230,True,2
76561198061681728,2013,230410,True,2
76561198076144807,2015,271290,True,2
76561198097058385,0,239160,True,2
76561198097058385,2013,230410,True,2
76561198097058385,2014,209650,True,1
76561198097058385,0,239140,True,2
Nuclueus,2014,4000,True,2
Nuclueus,2014,730,True,0
Dnemisis,2013,12750,True,2
Hamish245,2015,318430,True,2
ArMeDNeo,2014,207140,True,2
ArMeDNeo,2014,304930,True,2
76561198064236073,2015,227940,True,2
76561198004624665,2015,218620,False,2
shaunstephen,2015,230410,False,1
GeneralCuddles,2013,218620,True,2
GeneralCuddles,2013,218620,True,2
76561198137267002,2014,1250,True,2
76561198002196490,0,303210,True,2
76561198004853547,2015,230410,True,1
76561198004853547,2015,730,True,0
DocFortress,2014,550,True,1
DocFortress,2014,295710,False,2
DocFortress,2014,113020,True,0
DocFortress,2013,440,True,0
76561198077742459,0,218230,True,2
76561198065642603,0,369200,False,1
76561198065642603,0,359550,True,2
76561198065642603,0,10180,True,2
76561198065642603,2015,218550,True,2
76561198065642603,2015,24960,True,2
76561198065642603,2015,230410,True,1
76561198065642603,2015,322330,True,2
TheDoctor-DW,2014,220,True,2
TheDoctor-DW,2013,4000,True,2
Doctor_Smooth,2015,730,True,2
Doctor_Smooth,2015,620,True,2
Doctor_Smooth,2014,291480,True,2
76561198085428446,0,346110,True,2
dodecadumpling,2014,730,True,2
dodecadumpling,2015,319630,True,1
dodecadumpling,2014,214560,True,2
dodecadumpling,2014,257830,False,2
76561198132432893,0,311210,False,2
DEXXTERITY,2015,308420,True,1
DEXXTERITY,0,322500,True,2
DEXXTERITY,2015,205100,True,1
DEXXTERITY,2015,730,True,2
DEXXTERITY,2014,206190,True,1
DEXXTERITY,2014,242760,True,1
DEXXTERITY,2014,218620,True,2
DEXXTERITY,2014,244850,True,2
DEXXTERITY,2013,41070,True,2
76561198085748969,2014,257750,True,2
76561198085748969,2014,204030,True,2
76561198085748969,2015,271590,True,1
76561198085748969,2014,206420,True,1
76561198085748969,2014,42910,True,1
76561198085748969,2014,204360,True,2
vergecollection,0,7940,True,1
vergecollection,2015,245470,True,1
vergecollection,2014,200510,True,2
vergecollection,2013,205100,True,0
sandw1ch,0,322500,True,2
sandw1ch,2014,261030,True,2
sandw1ch,2013,204300,True,2
woooooooollen,2015,267600,False,1
76561198091135545,2014,440,True,1
76561198138706724,2015,730,True,2
76561198090093819,0,383080,True,1
76561198090093819,2015,113420,False,2
76561197970580235,2015,327670,True,2
76561198009225993,2014,72850,True,2
76561198009225993,2014,42160,True,2
76561198049343162,2015,730,False,1
76561198079889046,0,730,True,2
wabbitpls,2014,730,True,1
Dolanito500,2015,346900,True,1
Dolfinius,2015,72850,True,1
Dolfinius,2015,4000,True,2
76561198087469366,0,440,True,1
76561197997215324,0,72850,True,1
dollynhow,2015,252950,True,2
dollynhow,2015,238460,True,1
dollynhow,2014,55230,True,1
dollynhow,2014,51100,False,0
76561198076726920,2014,105600,True,1
76561198076726920,2015,42680,True,2
DKpendol,0,381210,True,1
Dom2364,2014,242820,True,0
Dom2364,2014,4000,True,0
Dom2364,2014,440,True,0
markram420,2014,252490,True,2
markram420,2013,730,True,0
markram420,2014,49520,True,1
markram420,2014,65800,True,2
markram420,2014,24240,True,2
lawidia,2013,237110,True,1
lawidia,2015,248570,True,2
76561198082095798,2015,570,True,2
76561198082095798,2015,550,True,2
76561198097888790,2015,730,True,2
76561198097888790,2015,8930,True,2
76561198027003885,0,440,False,2
76561198025470889,2015,304930,True,2
mysticplatypus,2014,248820,True,1
mysticplatypus,2014,221100,True,0
Donato_Dyas,0,319630,True,0
Donato_Dyas,0,22300,True,0
Donato_Dyas,2015,233450,False,0
Donato_Dyas,2015,239140,True,1
Donato_Dyas,2015,302510,True,1
Donato_Dyas,2014,241540,True,0
Donato_Dyas,2014,440,True,1
baroncrovax,0,394230,True,2
baroncrovax,0,333930,True,2
baroncrovax,0,301910,True,2
baroncrovax,2014,241540,True,2
donkaguy,2014,243870,True,1
donkaguy,2014,208090,True,2
donkaguy,2014,239660,True,0
donkaguy,2014,51100,False,0
Dufflekappa,0,730,True,0
donkeyduk01,0,411960,True,2
donkeyduk01,2013,105600,True,2
donkeyduk01,2014,203160,True,2
76561198009401635,2015,251570,False,2
76561198080826720,2015,391540,True,0
76561198080826720,2015,383080,True,1
76561198080826720,2015,4700,True,0
Nicholai98,2015,730,True,2
trophywife,2014,3390,True,1
trophywife,2014,265210,True,0
trophywife,2014,57300,True,1
urdreamsarememes,0,730,False,2
urdreamsarememes,0,278360,False,1
urdreamsarememes,2015,252490,False,1
Doobuboo,2014,72850,True,1
Doobuboo,0,440,False,1
Doobuboo,2015,730,False,1
Doobuboo,2015,271590,True,1
Doobuboo,2014,620,True,2
76561198070241712,0,344760,False,0
76561198070241712,2014,620,True,2
76561198070241712,2013,233720,True,0
76561198045392198,2014,22380,True,2
AwesomeDoofus,2014,252490,True,2
AwesomeDoofus,2013,221640,True,0
AwesomeDoofus,2013,205100,True,2
225544,2014,51100,False,1
225544,2013,4000,True,0
225544,2015,266010,True,2
76561198080980732,2015,440,True,1
mr_doominater,2014,108600,True,2
mr_doominater,2014,302380,True,2
mr_doominater,2014,224260,True,2
doongidog,2015,236390,True,2
76561198085510022,2015,440,True,2
RexTrigger,2014,20920,True,2
RexTrigger,2014,254700,False,0
RexTrigger,2014,236430,True,0
RexTrigger,2013,233130,True,1
Doperman,2014,570,True,2
76561198041890746,0,270880,True,1
76561198041890746,0,304212,True,1
9856743GH131,0,48700,True,2
9856743GH131,0,8930,True,0
9856743GH131,2015,417860,True,0
9856743GH131,0,322170,True,2
9856743GH131,0,1250,True,1
9856743GH131,0,422970,True,0
theo8396,2015,374570,True,0
theo8396,2015,247080,True,2
bob0wiryw,2013,440,True,1
76561198122724739,2014,730,True,2
carafal,2014,264200,True,2
carafal,0,391540,True,1
carafal,2015,316720,True,2
76561198082252530,2014,6060,True,2
76561198082252530,2013,32440,True,2
76561198082252530,2014,400,True,2
76561198082252530,2014,47870,False,0
76561198082252530,2015,94400,True,1
76561198082252530,2015,204360,True,0
76561198082252530,2014,223670,True,2
76561198082252530,2013,232910,True,2
76561198067479084,0,202970,True,1
sven8910,2014,230230,True,1
sven8910,2014,201810,True,2
sven8910,2015,359550,False,0
sven8910,2014,261640,True,1
SoftwareProblem,2014,440,True,2
SoftwareProblem,2014,230410,True,1
tgpn,2013,55230,True,2
011011010111001000101110,2015,238460,True,1
Doughritos,2014,105600,True,2
76561198052598003,2015,370002,True,2
76561198052598003,2015,378645,True,2
76561198052598003,2015,292030,True,2
76561198052598003,0,234140,True,1
76561198052598003,2014,20900,True,2
76561198052598003,2013,49520,True,2
76561198052598003,2013,20920,True,2
76561198052598003,2015,346110,True,2
76561198052598003,2015,378641,True,2
DPKarter43,2014,730,True,2
76561198072108255,2014,570,True,2
76561198065321410,2014,233720,True,0
76561197986964063,2013,233720,True,1
76561198070327690,2014,214420,True,2
76561198070327690,2013,218230,True,1
timmayc123,0,427730,True,2
timmayc123,2013,440,True,2
WagglyBump,2015,238320,True,1
WagglyBump,2014,1250,True,1
thedoctorfantastic,2015,218620,True,1
thedoctorfantastic,2014,208090,True,2
thedoctorfantastic,2015,346900,True,1
durolan2535,0,570,True,1
zachx888,2013,209830,True,2
TheDrShades,2013,41800,True,2
Drslap,2013,214950,True,2
76561198060748207,2014,218620,True,2
76561198060037242,2015,107410,True,2
76561198060037242,2014,240,True,2
76561198095149879,0,428690,True,2
76561198102246392,2014,440,True,1
76561197999539608,0,730,True,1
76561198072892042,2015,292030,True,0
76561198072892042,2014,306830,False,1
76561198072892042,0,325724,True,2
76561198089754625,2014,730,True,2
haydnishouston,2015,730,True,2
KILAR-MADNES,2014,107410,True,2
KILAR-MADNES,2014,304930,True,2
KILAR-MADNES,2014,107410,True,2
KILAR-MADNES,2014,304930,True,2
dracoblazex,0,384500,True,2
dracoblazex,2015,251130,True,2
76561198047046178,2014,201420,True,2
76561198022826604,0,440,True,1
76561198055372428,2015,313120,True,2
76561198055372428,2014,334400,True,2
76561198055372428,2014,227700,True,2
76561198055372428,2014,238430,True,2
76561198055372428,2015,221260,True,2
76561198055372428,2014,236370,True,0
76561198055372428,2014,291480,True,2
76561198055372428,2014,242050,True,2
76561198055372428,2014,271290,True,2
76561198055372428,2014,200210,True,2
voltixspangeboob,2015,303390,True,1
Dragonfap,2014,570,True,2
Aquilla96,2015,377160,False,2
Aquilla96,0,383870,False,1
Aquilla96,2015,287700,False,1
Aquilla96,2015,319630,False,0
Aquilla96,0,272510,True,2
Aquilla96,2015,292030,True,2
Aquilla96,2015,212680,True,2
Aquilla96,2015,271590,True,2
76561198062558066,2014,440,True,2
76561198081992978,2013,4000,True,2
76561198084027874,0,236430,True,2
76561198084027874,0,242760,True,2
Dragonswift55,2015,221100,True,2
Dragonswift55,2015,304050,True,1
dragonlore23,2014,38410,True,2
dragonlore23,2014,70,True,2
dragonlore23,2014,400,True,2
dragonlore23,2014,620,True,2
dragonlore23,2014,380,True,1
dragonlore23,2014,220,True,2
dragonlore23,2014,213850,True,2
dragonlore23,2013,105600,True,2
dragonlore23,2014,265930,True,1
dragonlore23,2014,91600,True,2
Scalarius,2015,243970,True,1
76561198021111894,0,265610,True,2
76561198140883675,2014,440,True,2
76561198082704576,2013,49520,True,2
karatekitte,2013,8190,True,2
76561198073484097,2014,47410,True,0
76561198051608753,2015,346110,True,1
blackhornet979,2014,22380,True,2
Jellytheunitato,2013,224260,True,2
76561198068984689,2015,262060,True,1
76561198068984689,2014,113200,True,2
Steamgaugevqlve,2015,319630,True,1
Steamgaugevqlve,2013,221910,True,1
dreamtimesf,2014,209870,False,0
cobblerini,2015,253710,False,1
cobblerini,0,316010,True,1
cobblerini,2015,287390,True,2
76561198075427667,2013,4000,True,1
76561198070064725,0,391540,True,2
teerakron,2014,218620,False,2
teerakron,2014,108710,True,2
teerakron,2014,206420,True,2
teerakron,2014,202170,True,1
teerakron,2013,203140,True,1
teerakron,2013,43160,True,2
teerakron,2013,570,True,1
teerakron,2013,1250,True,1
teerakron,2013,223470,True,1
teerakron,2012,206210,True,1
76561198055620977,2015,391540,True,2
76561198055620977,2014,211820,True,1
Cloud437,2013,570,True,2
Driigaran,2015,208090,False,0
HeshCookies,2014,258520,True,2
nowhereissafe,2015,440,True,1
nowhereissafe,2015,315640,False,1
nowhereissafe,2014,218230,False,1
nowhereissafe,2014,102700,False,1
nowhereissafe,2014,209870,False,1
whitecleaver,0,409160,True,1
moozio,2014,291480,True,1
SILENTLIGHT,2014,730,True,2
SILENTLIGHT,2014,49520,True,1
SILENTLIGHT,2014,212070,True,2
SILENTLIGHT,2014,210770,True,2
SILENTLIGHT,2014,243870,True,2
SILENTLIGHT,2014,40800,True,1
SILENTLIGHT,2013,238010,True,1
SILENTLIGHT,2013,24860,True,2
LNails,2014,105600,True,2
76561198142969038,2015,730,False,1
76561198142969038,2015,6060,True,1
76561198142969038,0,232090,True,1
76561198142969038,2015,550,False,1
76561198142969038,2014,1250,True,2
rkd,0,242050,True,2
Kahuzi,2014,222880,True,1
Kahuzi,2015,255710,True,1
Kahuzi,2015,310370,True,1
76561198068433084,2014,105600,True,1
76561198068433084,2014,440,True,1
Vexos12,2014,440,True,2
76561198069698647,2015,570,True,2
76561198069698647,2014,211820,True,2
76561198071970196,2015,346110,True,2
154930493,2015,346110,True,2
154930493,0,393420,True,2
musiciandrew,0,9420,True,2
76561198096529607,2014,250600,True,0
Darth_mat,0,32390,False,1
Darth_mat,2015,200260,True,2
76561198061539628,2014,570,True,1
DuarteFerreira12,2014,4000,True,1
76561198091164094,2014,263680,False,0
dukewikoli,2014,220240,True,2
dukewikoli,2015,211820,True,2
dukewikoli,0,391540,True,0
dukewikoli,2015,205100,True,0
dukewikoli,2014,221910,True,2
dukewikoli,2014,12210,True,2
dukewikoli,2014,247020,True,1
dukewikoli,2014,39140,True,1
dukewikoli,2014,208090,True,2
dukewikoli,2013,218230,True,2
76561198163307685,0,200210,True,2
Duchvelka,2013,107410,True,1
Duchvelka,0,427520,True,1
Duchvelka,2013,107410,True,1
Duchvelka,0,427520,True,1
76561198094174176,0,323500,True,2
76561198094174176,0,72850,True,1
76561198094174176,0,383180,False,0
76561198094174176,0,51100,False,2
76561198094174176,0,22300,False,1
76561198094174176,0,232090,False,0
76561198094174176,0,440,False,0
ForensiX,2014,730,True,2
76561198044012135,2014,440,True,0
76561198091646080,0,285920,True,0
76561198066968394,2013,105600,True,1
76561198066968394,2012,440,True,2
76561198066968394,2014,271290,True,1
76561198066968394,2015,4000,True,1
76561198066968394,2014,266430,True,2
76561198066968394,2014,550,True,1
76561198066968394,2014,304930,True,1
76561198066968394,2015,218620,True,1
76561198066968394,2014,206500,True,2
76561197970600478,0,422420,False,1
76561197970600478,0,427270,True,1
76561197970600478,2015,232810,False,1
76561197970600478,0,348460,True,1
76561197970600478,0,275850,False,0
76561197970600478,0,201790,True,1
76561198053451655,0,362680,True,2
76561198105315479,2015,730,True,2
5512FAG365123BOi27,0,550,True,1
001000111000111000010,2013,48700,True,2
76561198017761748,2015,385330,True,2
SkateboardSquats,2014,270170,True,1
SkateboardSquats,2014,730,True,2
DudeJazza,2014,70,True,1
DudeNotCool123,2012,440,True,2
DuffBeer1,2015,218620,False,2
DuffBeer1,2014,110800,True,2
DuffBeer1,2014,440,True,2
DuffBeer1,2014,730,False,2
DuffBeer1,2013,550,True,1
DuffBeer1,2013,91310,True,0
DuffBeer1,2013,12210,False,2
DuffBeer1,2014,12220,True,2
DuffBeer1,2014,233450,False,0
76561198037608740,2014,570,True,0
76561198066754925,2013,200260,True,2
DuFFuL,2015,304730,True,2
DuftaCore,2014,304930,True,1
76561198073328251,2015,417860,True,2
76561198073328251,0,275850,True,2
christafartkim,0,730,True,1
christafartkim,0,570,True,1
Noongar12,2013,218230,True,0
Noongar12,0,311210,False,2
Noongar12,2015,730,True,2
Dukinton,0,218620,True,2
Dukinton,0,407330,False,0
duckcuck,2015,417860,True,2
Nullahan,0,402620,True,2
dumpface,2011,20510,True,2
dumpface,2011,13600,True,2
dumpface,2011,440,True,1
76561198010616979,2015,274940,True,1
76561198045808913,2014,240320,True,2
76561198045808913,2014,49520,True,1
76561198045808913,2014,268420,True,2
76561198045808913,2014,4000,True,2
76561198045808913,2014,440,True,1
76561198072335599,2015,730,True,2
76561198072335599,2015,49520,True,2
76561198041168713,2015,730,True,2
76561198075424388,0,204360,True,1
76561198071617315,2015,42910,True,1
76561198071617315,2015,219990,True,1
76561198071617315,2015,246620,True,1
Durbles,2014,105450,True,2
Durbles,2015,242920,False,2
Durbles,2014,9900,True,2
Durbles,2013,109600,True,1
Durbles,2013,17020,False,0
d003,0,12150,False,0
trolllollollol,2014,224260,True,2
trolllollollol,2014,17700,True,2
trolllollollol,2014,17080,True,1
thefailwhale,2014,218740,True,2
areyouatree,2014,236090,True,2
76561198070805037,2014,208090,True,1
Wusker,2013,440,True,1
76561198103472735,2014,440,True,2
dvd585,2014,440,True,2
76561198035168526,0,304930,True,2
76561198035168526,2014,219740,True,1
76561198035168526,2014,630,True,2
shemwuw,2013,550,True,2
shemwuw,2013,440,True,1
dxzone12359,2014,250050,True,2
KoalaJacket,2015,248630,False,2
KoalaJacket,2015,730,True,0
76561198066636005,2014,730,True,1
TheJewpocolypse,2015,221100,False,0
TheJewpocolypse,0,224260,True,1
TheJewpocolypse,2015,268750,True,2
TheJewpocolypse,2013,236850,True,2
TheJewpocolypse,0,292630,True,1
TheJewpocolypse,2014,251570,True,2
SickCuntt,2012,200210,True,2
SickCuntt,2013,550,False,1
SickCuntt,2014,241930,True,2
SickCuntt,2014,730,True,2
SickCuntt,2013,204080,True,1
76561198054802892,0,225840,True,2
76561197970643976,2015,245130,False,2
76561197970643976,0,251570,True,2
76561197970643976,2014,250520,True,2
76561198109249377,2015,8930,True,2
76561198109249377,2015,4000,True,2
Big_Dyrone,2014,250320,True,1
Big_Dyrone,2015,340150,True,1
Big_Dyrone,2015,34900,True,1
76561198077785816,2014,243870,True,2
76561198077785816,2014,298260,True,1
76561198077785816,2013,33930,True,2
76561198028698373,2014,240,True,1
76561198031636221,2014,304930,True,2
76561198088844664,2014,4000,True,2
76561198088844664,2015,8870,True,2
1944086851,2013,218230,True,1
76561198064117170,2015,311210,True,2
76561198064117170,2014,269290,True,1
76561198064117170,2015,202970,True,0
76561198064117170,2015,271590,True,0
76561198064117170,2015,730,True,0
76561198096353062,0,221910,True,2
DafuqUL00kinAt,2015,3450,True,2
